,0
1606,4
1607,4
1608,5
1609,4
1610,2
1611,4
1612,4
1613,5
1614,4
1615,4
1616,4
1617,6
1618,6
1619,5
1620,4
1621,6
1622,6
1623,4
1624,4
1625,6
1626,4
1627,4
1628,4
1629,6
1630,6
1631,4
1632,4
1633,6
1634,6
1635,3
1636,3
1637,2
1638,4
1639,2
1640,4
1641,4
1642,2
1643,4
1644,3
1645,7
1646,7
1647,4
1648,2
1649,4
1650,4
1651,4
1652,4
1653,4
1654,4
1655,4
1656,4
1657,2
1658,4
1659,7
1660,4
1661,4
1662,4
1663,4
1664,4
1665,4
1666,4
1667,4
1668,2
1669,6
1670,2
1671,2
1672,4
1673,4
1674,4
1675,4
1676,2
1677,7
1678,6
1679,3
1680,4
1681,4
1682,4
1683,4
1684,4
1685,6
1686,4
1687,2
1688,4
1689,2
1690,6
1691,4
1692,4
1693,5
1694,6
1695,4
1696,4
1697,4
1698,4
1699,4
1700,6
1701,2
1702,6
1703,4
1704,4
1705,7
1706,4
1707,5
1708,4
1709,5
1710,4
1711,6
1712,4
1713,4
1714,4
1715,6
1716,0
1717,7
1718,4
1719,0
1720,6
1721,6
1722,4
1723,4
1724,6
1725,0
1726,1
1727,5
1728,2
1729,2
1730,6
1731,5
1732,4
1733,2
1734,6
1735,4
1736,6
1737,4
1738,6
1739,4
1740,2
1741,4
1742,4
1743,0
1744,4
1745,2
1746,6
1747,4
1748,0
1749,4
1750,4
1751,6
1752,0
1753,4
1754,4
1755,4
1756,0
1757,4
1758,4
1759,4
1760,4
1761,6
1762,4
1763,4
1764,4
1765,2
1766,4
1767,4
1768,6
1769,7
1770,3
1771,4
1772,0
1773,5
1774,4
1775,4
1776,4
1777,4
1778,4
1779,4
1780,6
1781,4
1782,5
1783,0
1784,5
1785,4
1786,4
1787,4
1788,4
1789,4
1790,0
1791,2
1792,7
1793,5
1794,5
1795,4
1796,4
1797,4
1798,4
1799,5
1800,2
1801,4
1802,4
1803,6
1804,4
1805,6
1806,4
1807,4
1808,5
1809,4
1810,4
1811,4
1812,7
1813,4
1814,4
1815,4
1816,4
1817,4
1818,4
1819,6
1820,6
1821,6
1822,5
1823,6
1824,4
1825,6
1826,5
1827,4
1828,4
1829,7
1830,4
1831,2
1832,6
1833,4
1834,5
1835,4
1836,6
1837,5
1838,4
1839,7
1840,4
1841,4
1842,5
1843,6
1844,5
1845,2
1846,6
1847,4
1848,0
1849,2
1850,4
1851,4
1852,6
1853,4
1854,6
1855,6
1856,2
1857,5
1858,6
1859,6
1860,7
1861,0
1862,4
1863,4
1864,4
1865,6
1866,4
1867,4
1868,4
1869,2
1870,5
1871,6
1872,5
1873,4
1874,4
1875,4
1876,4
1877,4
1878,4
1879,6
1880,4
1881,4
1882,2
1883,4
1884,0
1885,4
1886,4
1887,4
1888,4
1889,4
1890,4
1891,4
1892,0
1893,4
1894,4
1895,4
1896,5
1897,3
1898,4
1899,6
1900,4
1901,4
1902,4
1903,4
1904,4
1905,5
1906,4
1907,2
1908,4
1909,4
1910,4
1911,4
1912,6
1913,2
1914,6
1915,6
1916,6
1917,4
1918,2
1919,4
1920,4
1921,4
1922,5
1923,7
1924,4
1925,6
1926,4
1927,4
1928,4
1929,6
1930,6
1931,4
1932,4
1933,6
1934,4
1935,6
1936,4
1937,6
1938,4
1939,4
1940,4
1941,4
1942,4
1943,4
1944,4
1945,4
1946,3
1947,4
1948,4
1949,4
1950,4
1951,4
1952,4
1953,4
1954,4
1955,4
1956,4
1957,4
1958,4
1959,4
1960,4
1961,6
1962,4
1963,2
1964,4
1965,6
1966,4
1967,4
1968,4
1969,5
1970,4
1971,5
1972,4
1973,4
1974,4
1975,6
1976,6
1977,4
1978,6
1979,6
1980,6
1981,4
1982,4
1983,4
1984,6
1985,4
1986,5
1987,4
1988,6
1989,4
1990,2
1991,5
1992,4
1993,4
1994,4
1995,4
1996,4
1997,4
1998,4
1999,4
2000,6
2001,4
2002,5
2003,6
2004,4
2005,4
2006,6
2007,5
2008,4
2009,2
2010,6
2011,6
2012,4
2013,4
2014,4
2015,6
2016,6
2017,4
2018,2
2019,5
2020,0
2021,4
2022,4
2023,3
2024,4
2025,6
2026,4
2027,6
2028,4
2029,4
2030,4
2031,4
2032,6
2033,4
2034,3
2035,4
2036,6
2037,5
2038,4
2039,4
2040,4
2041,4
2042,4
2043,4
2044,4
2045,2
2046,6
2047,4
2048,4
2049,4
2050,4
2051,4
2052,4
2053,4
2054,6
2055,4
2056,4
2057,6
2058,6
2059,5
2060,6
2061,0
2062,2
2063,2
2064,6
2065,4
2066,3
2067,4
2068,3
2069,4
2070,5
2071,4
2072,0
2073,4
2074,4
2075,7
2076,6
2077,0
2078,4
2079,5
2080,4
2081,4
2082,4
2083,4
2084,4
2085,6
2086,4
2087,4
2088,6
2089,4
2090,4
2091,6
2092,4
2093,4
2094,6
2095,4
2096,4
2097,3
2098,5
2099,4
2100,4
2101,4
2102,4
2103,4
2104,4
2105,6
2106,4
2107,4
2108,4
2109,4
2110,4
2111,2
2112,4
2113,4
2114,7
2115,4
2116,4
2117,4
2118,4
2119,3
2120,6
2121,4
2122,2
2123,6
2124,4
2125,4
2126,0
2127,4
2128,4
2129,4
2130,4
2131,0
2132,4
2133,4
2134,4
2135,3
2136,4
2137,6
2138,6
2139,4
2140,6
2141,5
2142,2
2143,4
2144,4
2145,2
2146,5
2147,4
2148,4
2149,6
2150,4
2151,6
2152,5
2153,4
2154,4
2155,0
2156,6
2157,4
2158,7
2159,4
2160,4
2161,7
2162,4
2163,4
2164,2
2165,3
2166,4
2167,6
2168,4
2169,6
2170,4
2171,4
2172,5
2173,4
2174,4
2175,4
2176,4
2177,4
2178,6
2179,6
2180,4
2181,2
2182,4
2183,6
2184,4
2185,4
2186,4
2187,4
2188,4
2189,4
2190,4
2191,4
2192,6
2193,6
2194,4
2195,4
2196,4
2197,4
2198,4
2199,4
2200,4
2201,3
2202,6
2203,4
2204,0
2205,2
2206,4
2207,4
2208,6
2209,2
2210,6
2211,3
2212,3
2213,4
2214,4
2215,4
2216,4
2217,4
2218,6
2219,4
2220,4
2221,4
2222,4
2223,4
2224,6
2225,6
2226,6
2227,4
2228,4
2229,4
2230,4
2231,6
2232,4
2233,4
2234,5
2235,5
2236,4
2237,4
2238,4
2239,4
2240,3
2241,5
2242,4
2243,5
2244,4
2245,4
2246,6
2247,4
2248,4
2249,4
2250,4
2251,4
2252,6
2253,3
2254,4
2255,2
2256,4
2257,6
2258,6
2259,4
2260,4
2261,4
2262,4
2263,4
2264,4
2265,2
2266,4
2267,4
2268,5
2269,4
2270,3
2271,4
2272,4
2273,4
2274,5
2275,4
2276,6
2277,4
2278,4
2279,6
2280,5
2281,4
2282,3
2283,4
2284,4
2285,5
2286,4
2287,6
2288,4
2289,2
2290,6
2291,6
2292,4
2293,6
2294,4
2295,4
2296,4
2297,4
2298,6
2299,7
2300,4
2301,4
2302,4
2303,4
2304,4
2305,0
2306,4
2307,6
2308,4
2309,7
